95							
84							
117							
36							
90							
79							
171							
74							
54							
109							
128							
186							
120							
66							
132							
95							
109							
98							
117							
76							
124							
102							
92							
106							
93							
88							
111							
84							
114							
109							
55							
49							
97							
63							
57							
114							
38							
163							
97							
121							
50							
105							
82							
92							
64							
79							
80							
184							
82							
101							
78							
60							
162							
56							
113							
59							
192							
81							
171							
121							
81							
101							
78							
63							
113							
80							
201							
69							
176							
220							
69							
61							
88							
40							
36							
98							
168							
88							
78							
54							
71							
67							
72							
96							
68							
196							
91							
116							
126							
155							
157							
157							
115							
144							
27							
135							
91							
86							
86							
73							
124							
113							
108							
69							
71							
64							
140							
129							
93							
176							
113							
124							
86							
98							
58							
86							
74							
103							
109							
66							
124							
126							
106							
146							
67							
96							
72							
88							
170							
128							
119							
103							
59							
101							
163							
34							
127							
82							
144							
81							
87							
104							
150							
58							
110							
48							
118							
85							
112							
58							
147							
82							
68							
152							
67							
114							
133							
84							
96							
86							
55							
134							
107							
122							
67							
68							
39							
47							
46							
110							
91							
147							
76							
61							
108							
139							
138							
91							
116							
119							
58							
124							
151							
61							
80							
174							
123							
93							
49							
100							
93							
154							
82							
128							
87							
78							
64							
148							
94							
71							
114							
216							
81							
123							
30							
139							
62							
92							
61							
86							
101							
98							
139							
99							
52							
147							
82							
77							
40							
100							
76							
98							
83							
131							
52							
109							
195							
188							
114							
74							
153							
119							
114							
200							
52							
107							
103							
86							
119							
86							
133							
65							
84							
38							
106							
130							
110							
120							
115							
79							
147							
60							
101							
167							
61							
74							
119							
87							
119							
153							
142							
87							
159							
39							
47							
140							
114							
94							
70							
113							
70							
79							
76							
37							
75							
70							
80							
67							
119							
73							
36							
73							
93							
156							
112							
107							
34							
136							
125							
89							
33							
107							
88							
110							
131							
140							
95							
126							
85							
147							
134							
96							
112							
151							
62							
80							
90							
127							
75							
126							
34							
85							
98							
96							
55							
95							
96							
44							
133							
126							
142							
75							
97							
69							
102							
187							
171							
70							
100							
116							
66							
109							
132							
125							
125							
91							
71							
74							
87							
104							
74							
155							
140							
80							
104							
82							
87							
103							
110							
102							
94							
67							
53							
83							
69							
53							
42							
84							
88							
99							
113							
101							
105							
85							
43							
80							
93							
169							
89							
85							
68							
145							
113							
158							
76							
36							
85							
109							
95							
70							
59							
108							
101							
79							
146							
92							
72							
132							
98							
82							
142							
82							
55							
101							
159							
102							
89							
84							
48							
119							
186							
85							
46							
104							
102							
163							
126							
84							
73							
109							
133							
101							
107							
79							
120							
125							
96							
133							
78							
86							
66							
87							
75							
69							
68							
130							
140							
51							
70							
99							
67							
83							
201							
44							
147							
90							
140							
140							
95							
110							
82							
212							
93							
84							
62							
97							
136							
84							
109							
127							
94							
121							
62							
105							
82							
132							
79							
51							
101							
98							
96							
85							
138							
118							
126							
96							
98							
95							
46							
71							
58							
46							
143							
160							
193							
88							
101							
88							
137							
105							
107							
34							
127							
123							
55							
90							
100							
139							
161							
93							
72							
131							
160							
77							
119							
145							
108							
174							
132							
64							
57							
66							
142							
139							
78							
116							
83							
52							
169							
126							
79							
36							
104							
76							
144							
106							
88							
93							
104							
112							
107							
95							
165							
67							
108							
31							
121							
73							
123							
101							
82							
39							
51							
64							
120							
138							
31							
106							
132							
111							
131							
37							
131							
77							
102							
104							
100							
87							
123							
67							
121							
102							
87							
112							
70							
109							
137							
45							
119							
67							
72							
146							
75							
77							
65							
84							
131							
56							
99							
90							
131							
155							
95							
152							
84							
107							
69							
129							
119							
87							
68							
108							
91							
173							
67							
65							
78							
93							
56							
86							
73							
126							
114							
68							
147							
187							
122							
134							
86							
90							
154							
41							
66							
177							
56							
115							
78							
156							
130							
92							
63							
28							
90							
104							
97							
86							
118							
60							
156							
118							
28							
113							
91							
83							
97							
121							
71							
138							
87							
84							
98							
58							
65							
128							
91							
141							
92							
80							
75							
90							
146							
51							
88							
45							
102							
84							
131							
33							
111							
98							
114							
106							
112							
132							
42							
49							
146							
70							
61							
86							
169							
85							
89							
88							
52							
82							
165							
114							
123							
42							
54							
72							
141							
144							
143							
76							
120							
47							
150							
81							
100							
105							
188							
57							
149							
53							
75							
61							
74							
104							
86							
144							
142							
108							
112							
73							
30							
56							
165							
65							
164							
29							
170							
62							
102							
98							
120							
156							
97							
134							
96							
99							
78							
91							
156							
117							
62							
59							
91							
122							
133							
68							
130							
86							
67							
41							
85							
33							
96							
109							
124							
113							
137							
73							
155							
121							
102							
85							
79							
60							
81							
97							
53							
160							
113							
154							
180							
153							
75							
80							
18							
157							
121							
69							
92							
151							
121							
165							
150							
66							
92							
137							
67							
129							
87							
148							
91							
107							
82							
103							
115							
60							
65							
117							
38							
221							
101							
150							
94							
150							
82							
90							
122							
90							
71							
71							
87							
78							
73							
65							
60							
40							
58							
55							
46							
96							
92							
135							
109							
64							
124							
173							
93							
107							
115							
56							
70							
44							
68							
114							
79							
111							
147							
79							
87							
163							
112							
170							
149							
83							
79							
81							
60							
31							
184							
200							
122							
97							
116							
65							
48							
175							
96							
117							
99							
136							
43							
40							
122							
86							
81							
131							
97							
88							
121							
110							
91							
94							
117							
115							
74							
143							
65							
66							
53							
107							
70							
46							
62							
135							
78							
74							
138							
79							
70							
87							
148							
112							
68							
120							
50							
140							
93							
122							
136							
34							
70							
153							
75							
59							
108							
92							
90							
59							
93							
75							
91							
97							
111							
112							
65							
180							
129							
110							
71							
79							
104							
76							
72							
111							
51							
45							
50							
125							
105							
51							
104							
92							
84							
136							
159							
89							
128							
116							
132							
89							
91							
92							
51							
76							
146							
152							
168							
123							
70							
70							
148							
40							
77							
86							
47							
90							
85							
105							
115							
123							
73							
118							
99							
96							
163							
44							
153							
54							
151							
88							
51							
87							
58							
191							
85							
56							
104							
83							
96							
112							
67							
130							
126							
97							
134							
69							
129							
39							
67							
98							
73							
182							
101							
208							
207							
102							
26							
79							
59							
92							
158							
87							
132							
80							
56							
126							
88							
72							
140							
68							
142							
44							
88							
129							
47							
77							
105							
120							
73							
64							
86							
121							
52							
137							
109							
30							
110							
73							
149							
132							
57							
121							
59							
168							
156							
99							
136							
108							
39							
97							
100							
116							
161							
131							
103							
83							
67							
123							
59							
67							
60							
76							
89							
125							
60							
85							
60							
73							
81							
40							
89							
142							
104							
75							
102							
55							
138							
78							
82							
100							
87							
136							
85							
77							
171							
156							
59							
84							
171							
70							
97							
93							
96							
103							
68							
87							
87							
105							
55							
107							
46							
91							
144							
97							
20							
68							
128							
99							
85							
145							
75							
124							
113							
96							
35							
112							
99							
128							
199							
103							
108							
106							
23							
108							
69							
60							
37							
77							
96							
108							
85							
136							
80							
75							
82							
97							
42							
77							
148							
76							
81							
85							
43							
100							
122							
126							
134							
165							
123							
99							
78							
166							
98							
52							
49							
84							
108							
28							
138							
107							
157							
125							
110							
75							
85							
68							
55							
60							
86							
126							
57							
80							
106							
160							
88							
150							
22							
154							
65							
81							
103							
43							
157							
135							
117							
153							
77							
57							
72							
146							
72							
75							
94							
100							
106							
78							
112							
93							
73							
98							
129							
66							
41							
66							
54							
105							
81							
198							
117							
130							
47							
196							
129							
50							
68							
128							
114							
126							
75							
112							
90							
72							
54							
98							
83							
135							
50							
108							
55							
124							
112							
109							
62							
145							
126							
123							
66							
70							
103							
100							
64							
42							
95							
45							
103							
95							
108							
90							
186							
105							
99							
42							
110							
72							
85							
90							
51							
144							
111							
95							
131							
162							
68							
126							
158							
36							
98							
75							
179							
106							
45							
68							
83							
111							
94							
100							
72							
75							
49							
116							
127							
47							
18							
97							
81							
64							
115							
159							
152							
131							
100							
87							
142							
95							
39							
142							
74							
153							
102							
78							
116							
144							
115							
36							
54							
106							
145							
99							
40							
74							
56							
78							
176							
114							
136							
77							
111							
42							
70							
78							
81							
55							
154							
97							
15							
122							
73							
108							
65							
78							
81							
87							
147							
132							
139							
103							
52							
78							
77							
67							
122							
73							
64							
170							
50							
115							
118							
103							
90							
159							
81							
105							
172							
67							
25							
65							
89							
75							
87							
88							
148							
118							
143							
103							
46							
111							
103							
68							
101							
117							
123							
121							
83							
83							
30							
154							
85							
123							
110							
32							
93							
160							
131							
41							
57							
125							
35							
82							
64							
95							
63							
53							
119							
60							
101							
184							
68							
61							
84							
167							
138							
123							
62							
143							
58							
133							
123							
159							
78							
66							
28							
140							
112							
58							
154							
63							
75							
71							
202							
66							
107							
73							
84							
84							
113							
29							
123							
113							
59							
139							
74							
78							
81							
113							
141							
88							
122							
64							
150							
89							
47							
121							
174							
97							
193							
65							
134							
107							
117							
95							
57							
30							
24							
74							
81							
130							
66							
77							
168							
55							
124							
110							
112							
24							
99							
95							
111							
71							
106							
118							
89							
65							
49							
169							
93							
92							
92							
51							
52							
66							
51							
138							
107							
50							
113							
48							
24							
92							
69							
153							
66							
118							
57							
105							
127							
110							
91							
136							
166							
93							
139							
79							
138							
70							
112							
64							
119							
89							
93							
70							
110							
104							
123							
49							
101							
53							
103							
81							
43							
61							
83							
89							
74							
84							
60							
103							
183							
96							
148							
139							
89							
138							
141							
91							
101							
123							
30							
149							
70							
97							
118							
90							
111							
120							
90							
104							
75							
53							
97							
58							
59							
101							
93							
109							
57							
137							
171							
31							
161							
82							
62							
66							
136							
73							
65							
89							
103							
93							
93							
133							
175							
94							
68							
115							
80							
75							
191							
76							
77							
122							
145							
49							
109							
43							
62							
113							
71							
109							
33							
109							
80							
124							
62							
131							
123							
134							
161							
78							
114							
166							
55							
157							
56							
132							
139							
73							
146							
149							
43							
82							
87							
113							
19							
54							
71							
118							
99							
103							
83							
48							
102							
72							
55							
134							
67							
146							
79							
128							
93							
136							
86							
186							
81							
166							
62							
56							
71							
72							
77							
160							
114							
84							
63							
66							
42							
156							
84							
130							
115							
83							
133							
147							
96							
72							
120							
63							
46							
97							
61							
75							
60							
80							
79							
123							
112							
137							
222							
134							
101							
58							
144							
121							
86							
117							
79							
49							
94							
37							
133							
119							
79							
80							
111							
93							
95							
81							
119							
89							
116							
84							
34							
57							
105							
101							
80							
186							
42							
82							
146							
46							
80							
110							
85							
100							
110							
126							
68							
138							
117							
114							
46							
119							
82							
59							
85							
99							
66							
142							
82							
117							
53							
72							
93							
86							
101							
64							
68							
95							
60							
68							
121							
92							
120							
112							
115							
220							
66							
93							
47							
78							
96							
130							
161							
107							
44							
94							
28							
93							
68							
43							
83							
81							
64							
85							
165							
103							
61							
91							
173							
108							
123							
78							
141							
105							
173							
196							
97							
158							
38							
69							
65							
65							
81							
90							
81							
127							
117							
25							
115							
101							
153							
40							
100							
79							
88							
108							
79							
69							
107							
162							
156							
104							
27							
109							
183							
102							
130							
107							
109							
61							
121							
138							
100							
79							
67							
116							
51							
77							
50							
94							
103							
102							
73							
61							
160							
112							
109							
81							
174							
69							
96							
84							
122							
102							
105							
69							
144							
92							
153							
95							
143							
75							
107							
136							
59							
134							
41							
89							
121							
42							
125							
106							
58							
95							
51							
49							
129							
149							
75							
66							
77							
168							
50							
84							
136							
90							
157							
112							
118							
63							
94							
132							
128							
67							
159							
114							
87							
55							
80							
79							
74							
122							
27							
156							
157							
117							
62							
59							
79							
110							
120							
82							
77							
76							
82							
107							
50							
106							
81							
73							
59							
115							
98							
53							
136							
77							
77							
173							
49							
64							
70							
156							
120							
71							
62							
90							
74							
20							
59							
69							
99							
131							
80							
141							
106							
67							
61							
112							
105							
169							
126							
98							
99							
135							
100							
115							
128							
158							
117							
63							
89							
104							
59							
99							
71							
102							
118							
41							
111							
51							
75							
57							
69							
102							
132							
77							
111							
130							
110							
97							
16							
116							
125							
132							
106							
23							
152							
50							
134							
76							
79							
64							
91							
118							
36							
114							
118							
64							
132							
133							
149							
111							
65							
80							
101							
84							
131							
115							
80							
134							
77							
90							
98							
59							
116							
64							
108							
129							
92							
35							
72							
97							
69							
75							
67							
132							
111							
100							
134							
39							
113							
69							
50							
43							
172							
83							
93							
84							
57							
105							
69							
141							
135							
65							
88							
66							
78							
91							
36							
124							
99							
121							
92							
71							
37							
38							
57							
62							
121							
26							
79							
107							
86							
107							
70							
153							
54							
83							
86							
62							
79							
53							
188							
148							
99							
105							
117							
162							
59							
71							
85							
90							
106							
66							
57							
87							
115							
43							
65							
42							
174							
41							
126							
171							
77							
70							
47							
115							
95							
63							
54							
117							
131							
118							
229							
102							
92							
76							
82							
118							
116							
126							
42							
149							
112							
91							
85							
133							
193							
89							
205							
109							
126							
74							
64							
66							
83							
125							
190							
136							
99							
215							
60							
50							
87							
66							
79							
79							
103							
60							
63							
100							
117							
111							
49							
98							
130							
92							
79							
31							
114							
49							
114							
48							
39							
170							
172							
125							
57							
79							
51							
84							
98							
105							
89							
76							
78							
52							
89							
93							
101							
85							
98							
72							
66							
69							
53							
62							
89							
38							
81							
118							
85							
90							
72							
149							
36							
155							
73							
70							
156							
168							
89							
93							
98							
76							
69							
85							
50							
103							
86							
55							
161							
110							
170							
67							
114							
133							
115							
80							
137							
196							
91							
78							
162							
100							
49							
101							
118							
108							
122							
96							
95							
138							
96							
156							
99							
63							
146							
102							
34							
113							
105							
72							
101							
168							
48							
84							
89							
77							
121							
129							
77							
142							
130							
49							
83							
105							
73							
105							
52							
166							
111							
49							
123							
109							
160							
57							
108							
91							
126							
100							
43							
87							
93							
165							
46							
86							
82							
104							
79							
196							
80							
84							
87							
73							
142							
110							
75							
75							
65							
124							
107							
64							
121							
68							
122							
108							
77							
73							
97							
235							
99							
27							
65							
95							
73							
91							
53							
101							
72							
110							
80							
100							
100							
117							
153							
96							
159							
88							
64							
100							
111							
112							
112							
65							
61							
47							
132							
77							
119							
73							
43							
181							
72							
114							
109							
156							
97							
83							
113							
81							
85							
58							
115							
130							
100							
135							
76							
73							
81							
92							
49							
154							
126							
144							
55							
71							
92							
51							
158							
82							
72							
141							
103							
72							
82							
99							
86							
120							
81							
113							
108							
105							
123							
77							
76							
40							
134							
82							
169							
68							
57							
137							
86							
44							
83							
52							
85							
41							
69							
97							
100							
147							
63							
91							
39							
188							
167							
70							
93							
66							
124							
115							
137							
102							
72							
105							
111							
148							
137							
144							
176							
173							
97							
55							
86							
154							
93							
127							
59							
126							
63							
103							
134							
111							
51							
72							
122							
80							
59							
92							
93							
17							
62							
175							
96							
117							
47							
122							
99							
61							
187							
119							
24							
151							
49							
117							
91							
100							
98							
81							
65							
78							
104							
76							
155							
170							
113							
50							
138							
177							
74							
94							
69							
105							
164							
108							
32							
57							
99							
82							
92							
48							
28							
157							
160							
106							
67							
113							
101							
97							
106							
45							
96							
100							
68							
130							
74							
96							
102							
209							
100							
53							
102							
142							
82							
54							
135							
86							
99							
161							
125							
55							
129							
105							
79							
133							
119							
160							
175							
118							
71							
137							
111							
124							
88							
211							
45							
41							
74							
132							
164							
100							
77							
119							
75							
100							
118							
43							
81							
168							
76							
202							
102							
102							
86							
95							
112							
94							
107							
47							
81							
53							
132							
127							
84							
79							
42							
123							
141							
92							
150							
55							
67							
51							
76							
110							
120							
40							
98							
128							
107							
96							
119							
115							
72							
49							
188							
124							
32							
87							
159							
145							
82							
176							
25							
102							
79							
79							
81							
55							
83							
52							
82							
110							
93							
158							
79							
75							
54							
143							
111							
63							
121							
64							
131							
138							
56							
129							
129							
80							
108							
134							
92							
91							
102							
101							
40							
111							
119							
127							
96							
85							
96							
103							
78							
125							
39							
132							
61							
68							
164							
50							
126							
130							
75							
186							
98							
160							
112							
62							
79							
60							
110							
108							
156							
76							
87							
63							
72							
92							
36							
79							
99							
139							
67							
59							
110							
104							
122							
45							
105							
80							
80							
82							
44							
133							
44							
102							
97							
111							
68							
120							
70							
30							
114							
70							
100							
111							
95							
103							
102							
138							
84							
129							
60							
155							
55							
94							
106							
76							
94							
73							
42							
82							
49							
125							
67							
148							
91							
109							
192							
157							
113							
70							
109							
110							
66							
91							
58							
112							
145							
116							
150							
96							
108							
189							
71							
71							
95							
93							
92							
128							
149							
63							
122							
81							
100							
135							
143							
196							
58							
108							
141							
59							
168							
58							
133							
124							
138							
45							
52							
171							
63							
130							
172							
79							
69							
168							
102							
128							
60							
104							
75							
75							
149							
152							
84							
121							
48							
119							
128							
130							
120							
63							
96							
113							
188							
97							
126							
111							
156							
68							
131							
67							
124							
149							
80							
78							
64							
99							
37							
77							
114							
121							
44							
146							
131							
98							
94							
95							
112							
105							
28							
202							
81							
122							
70							
99							
97							
92							
103							
61							
99							
56							
133							
96							
44							
64							
87							
118							
72							
76							
136							
75							
104							
140							
74							
109							
97							
189							
148							
136							
71							
94							
86							
79							
62							
100							
114							
129							
67							
124							
150							
32							
52							
135							
70							
149							
85							
119							
89							
124							
63							
46							
39							
58							
107							
154							
39							
98							
101							
130							
112							
153							
54							
71							
74							
64							
127							
11							
67							
114							
102							
59							
63							
56							
113							
169							
74							
109							
65							
68							
47							
64							
83							
109							
46							
121							
125							
74							
77							
88							
101							
145							
107							
87							
50							
145							
55							
93							
91							
46							
56							
144							
151							
34							
104							
78							
113							
167							
122							
68							
178							
119							
103							
74							
49							
87							
53							
58							
73							
31							
60							
69							
59							
78							
80							
59							
41							
57							
95							
102							
157							
126							
50							
77							
59							
70							
39							
75							
86							
41							
85							
90							
129							
85							
74							
84							
103							
68							
84							
57							
78							
105							
145							
124							
55							
52							
108							
85							
115							
66							
99							
39							
109							
33							
87							
37							
111							
46							
90							
55							
94							
80							
73							
123							
66							
128							
104							
103							
84							
62							
62							
88							
123							
135							
64							
66							
63							
109							
78							
60							
102							
59							
49							
87							
50							
95							
196							
123							
24							
104							
39							
131							
114							
148							
71							
89							
104							
108							
92							
98							
59							
74							
51							
54							
95							
65							
174							
62							
139							
168							
68							
85							
85							
136							
127							
57							
97							
73							
77							
71							
75							
157							
44							
36							
109							
90							
56							
163							
136							
119							
142							
72							
52							
150							
143							
90							
139							
123							
64							
78							
147							
34							
79							
79							
66							
75							
70							
97							
113							
85							
52							
83							
75							
100							
96							
135							
85							
69							
170							
108							
106							
138							
182							
121							
50							
99							
84							
115							
61							
91							
72							
92							
70							
43							
47							
124							
51							
133							
100							
189							
137							
49							
93							
86							
133							
164							
133							
162							
96							
129							
61							
86							
57							
72							
48							
58							
120							
47							
47							
166							
85							
120							
53							
94							
84							
68							
72							
68							
98							
173							
95							
108							
76							
90							
139							
50							
141							
138							
174							
121							
70							
205							
41							
117							
83							
172							
110							
110							
121							
108							
136							
101							
127							
39							
84							
152							
57							
85							
165							
85							
68							
162							
55							
55							
67							
162							
68							
84							
253							
129							
42							
75							
155							
148							
71							
73							
110							
128							
87							
199							
88							
70							
18							
124							
104							
118							
80							
106							
113							
99							
143							
68							
122							
97							
90							
120							
79							
105							
57							
47							
128							
84							
83							
154							
90							
89							
116							
105							
126							
47							
76							
63							
117							
124							
128							
111							
112							
173							
85							
150							
104							
104							
90							
149							
148							
151							
77							
82							
69							
80							
52							
115							
63							
98							
159							
139							
115							
107							
25							
119							
55							
89							
132							
43							
80							
48							
156							
127							
58							
145							
123							
160							
94							
54							
95							
66							
84							
133							
94							
125							
84							
180							
71							
82							
98							
139							
83							
81							
78							
118							
94							
106							
77							
77							
133							
75							
95							
86							
162							
81							
67							
49							
94							
109							
108							
19							
89							
164							
65							
82							
107							
104							
102							
167							
93							
57							
124							
71							
133							
68							
93							
148							
114							
89							
86							
165							
61							
102							
68							
44							
160							
45							
117							
173							
93							
87							
94							
116							
97							
102							
43							
59							
93							
44							
171							
108							
41							
84							
95							
42							
129							
98							
61							
99							
83							
83							
81							
55							
94							
81							
84							
97							
145							
87							
91							
99							
141							
85							
62							
89							
193							
162							
66							
147							
64							
177							
125							
51							
144							
84							
133							
86							
42							
105							
123							
116							
100							
78							
84							
92							
105							
39							
98							
103							
109							
118							
90							
142							
80							
108							
135							
124							
59							
94							
84							
104							
78							
90							
101							
84							
41							
69							
82							
116							
104							
114							
58							
62							
76							
127							
139							
155							
77							
130							
57							
91							
39							
98							
33							
99							
84							
163							
101							
150							
108							
77							
105							
77							
90							
104							
85							
103							
119							
93							
127							
55							
136							
103							
116							
49							
97							
77							
127							
74							
84							
59							
47							
198							
139							
84							
69							
69							
56							
97							
45							
9							
116							
108							
65							
104							
162							
125							
171							
75							
88							
56							
173							
107							
38							
115							
218							
60							
66							
67							
98							
120							
128							
75							
147							
189							
165							
187							
37							
101							
132							
109							
115							
117							
100							
125							
57							
114							
131							
54							
119							
119							
90							
198							
76							
102							
100							
144							
116							
75							
102							
173							
82							
89							
83							
109							
82							
87							
43							
74							
86							
111							
148							
96							
68							
125							
78							
89							
59							
31							
55							
115							
110							
75							
128							
81							
73							
58							
107							
78							
87							
104							
90							
115							
56							
100							
109							
77							
61							
97							
154							
85							
95							
125							
154							
163							
72							
129							
72							
68							
70							
99							
45							
95							
93							
97							
67							
74							
102							
118							
57							
52							
123							
68							
143							
116							
31							
79							
103							
44							
63							
153							
121							
93							
81							
366							
149							
67							
124							
52							
80							
66							
102							
123							
79							
165							
147							
171							
62							
79							
91							
65							
75							
49							
124							
105							
54							
125							
134							
118							
97							
96							
57							
92							
170							
114							
141							
38							
117							
113							
104							
136							
113							
68							
118							
28							
110							
116							
176							
110							
70							
143							
97							
74							
95							
93							
150							
86							
135							
90							
135							
158							
72							
93							
89							
56							
66							
112							
112							
96							
70							
89							
145							
82							
41							
161							
136							
99							
82							
75							
62							
41							
91							
86							
139							
60							
83							
182							
93							
101							
93							
173							
128							
52							
103							
107							
65							
70							
118							
119							
83							
85							
141							
75							
127							
47							
79							
96							
34							
105							
98							
78							
52							
60							
134							
158							
78							
50							
208							
148							
105							
93							
66							
67							
83							
122							
75							
71							
138							
145							
146							
131							
131							
72							
152							
75							
105							
149							
108							
79							
115							
123							
158							
152							
24							
133							
116							
30							
114							
149							
51							
14							
106							
77							
116							
87							
91							
111							
34							
132							
174							
75							
104							
56							
57							
62							
147							
90							
36							
155							
70							
84							
81							
72							
85							
68							
87							
17							
40							
67							
88							
62							
71							
123							
118							
97							
147							
110							
91							
131							
74							
79							
79							
42							
114							
106							
78							
185							
42							
102							
31							
113							
147							
101							
148							
100							
63							
95							
103							
113							
95							
62							
74							
124							
80							
66							
191							
145							
59							
113							
101							
63							
162							
95							
116							
88							
106							
82							
122							
153							
47							
42							
65							
139							
91							
22							
41							
53							
114							
124							
29							
136							
57							
90							
113							
95							
60							
105							
186							
97							
41							
65							
70							
71							
170							
117							
122							
66							
100							
147							
87							
132							
99							
110							
137							
61							
117							
28							
117							
34							
144							
117							
159							
53							
141							
46							
105							
78							
93							
86							
43							
116							
141							
49							
24							
77							
89							
110							
60							
96							
95							
141							
124							
197							
144							
110							
90							
144							
182							
147							
134							
138							
122							
99							
85							
104							
33							
26							
175							
76							
68							
135							
87							
111							
70							
100							
63							
62							
107							
77							
127							
121							
113							
66							
109							
103							
117							
114							
96							
112							
94							
49							
108							
84							
99							
56							
42							
154							
96							
97							
113							
125							
169							
131							
110							
99							
128							
85							
150							
45							
73							
56							
147							
160							
65							
131							
202							
90							
136							
198							
32							
79							
80							
237							
166							
89							
105							
73							
115							
128							
76							
121							
101							
77							
50							
103							
160							
191							
44							
79							
45							
67							
88							
93							
85							
70							
132							
51							
96							
162							
63							
92							
112							
96							
146							
104							
154							
77							
124							
82							
136							
60							
74							
112							
49							
91							
108							
90							
108							
51							
121							
121							
46							
79							
74							
107							
108							
125							
57							
132							
127							
74							
73							
64							
85							
85							
126							
131							
112							
8							
92							
89							
71							
61							
77							
88							
31							
50							
78							
93							
108							
41							
71							
114							
86							
71							
95							
98							
141							
81							
171							
137							
80							
33							
43							
110							
153							
104							
73							
68							
95							
105							
139							
66							
104							
156							
39							
58							
26							
93							
108							
75							
117							
74							
134							
71							
102							
52							
96							
52							
116							
63							
131							
54							
24							
105							
46							
103							
70							
60							
149							
74							
128							
55							
135							
58							
80							
39							
112							
48							
101							
125							
71							
107							
114							
60							
86							
75							
39							
169							
93							
59							
174							
60							
163							
94							
86							
143							
94							
82							
63							
88							
111							
53							
60							
44							
102							
88							
84							
153							
127							
118							
210							
108							
86							
60							
108							
120							
137							
104							
109							
65							
120							
122							
88							
41							
129							
68							
160							
158							
103							
88							
50							
99							
74							
154							
122							
73							
63							
139							
145							
96							
114							
44							
159							
97							
48							
158							
73							
109							
36							
137							
76							
123							
115							
91							
43							
37							
92							
107							
95							
72							
133							
86							
127							
123							
125							
112							
111							
67							
96							
117							
68							
60							
105							
86							
134							
98							
69							
143							
86							
100							
135							
85							
113							
84							
101							
85							
143							
89							
52							
179							
81							
93							
126							
109							
139							
116							
161							
85							
188							
40							
125							
121							
88							
57							
53							
159							
61							
94							
117							
122							
116							
57							
93							
112							
134							
106							
122							
119							
88							
82							
94							
174							
83							
134							
61							
103							
89							
128							
163							
54							
64							
143							
85							
146							
121							
185							
83							
126							
65							
125							
182							
122							
164							
124							
57							
50							
141							
43							
49							
13							
119							
93							
79							
188							
197							
41							
59							
77							
155							
128							
97							
91							
117							
141							
179							
51							
83							
101							
150							
44							
113							
78							
83							
138							
89							
39							
139							
122							
121							
81							
83							
95							
52							
138							
148							
99							
128							
93							
84							
70							
41							
112							
114							
41							
109							
106							
74							
104							
126							
104							
64							
36							
148							
93							
50							
89							
126							
120							
160							
139							
114							
68							
24							
111							
175							
73							
81							
63							
81							
96							
55							
84							
63							
70							
59							
170							
132							
97							
165							
121							
55							
98							
74							
108							
37							
120							
95							
134							
63							
108							
67							
130							
140							
112							
145							
115							
149							
92							
97							
70							
101							
125							
62							
142							
135							
109							
90							
132							
51							
65							
114							
84							
160							
116							
72							
74							
103							
71							
111							
148							
42							
99							
156							
58							
92							
104							
145							
110							
109							
71							
82							
83							
161							
120							
115							
87							
53							
73							
98							
67							
143							
77							
144							
79							
84							
123							
34							
57							
80							
67							
47							
47							
180							
103							
99							
139							
85							
57							
83							
94							
103							
89							
170							
114							
140							
88							
122							
123							
116							
66							
128							
87							
46							
159							
82							
77							
122							
28							
56							
93							
48							
54							
96							
145							
65							
89							
67							
61							
112							
35							
175							
61							
108							
160							
66							
